flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,source_class,binary_label
37.88702754974365,1687747.1,9.3,63.5,34.04822059126229,34.04822059126229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.6,1610.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2733.2,77.0,817.5,356.40694444444443,332.1224511284093,817.5,0.00523521900177,5.5,24.33335522248537,469.692074754392,209236.1924608686,0.9,38.5,benign,0
48.27238430976868,128041.4,10.4,97.8,39966.18403503428,39966.18403503428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,312.5,677.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10171.8,55.6,1566.4,661.3184810141698,694.9070699487021,636.4,166520013.9845979,13.5,36.39328931681961,983.968334632472,484212.32417557744,1.0,244.6,benign,0
48.09566280841828,101026.4,8.8,137.7,13.947935170475787,13.947935170475787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,137.9,334.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6720.3,156.0,3922.9,1177.51123015873,1302.1171896202527,919.3,0.027245807647705,5.5,47.2141704766706,1841.4717893601005,2063959.1357375127,0.9,38.5,benign,0
46.34240715503692,1301464.8,4.8,168.3,34.223130203865274,34.223130203865274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,58.8,1243.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,361.2,64.8,66.0,65.81333333333333,0.4285618083164128,64.8,0.0380495071411132,5.5,11.47281540542028,0.6060779216362094,0.9315555555555556,0.2,38.5,benign,0
88.80775008201599,5290348.6,7.1,63.6,61.44383086699851,61.44383086699851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,250.3,5158.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7898.4,1227.3,1514.0,1469.5633333333333,101.93853427440038,1227.3,0.0018333911895751,5.5,54.18453143264579,144.1628576992916,52769.98322222223,0.2,38.5,benign,0
28.61680443286896,2055173.8,6.0,64.0,69.03285778655494,69.03285778655494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,1975.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21601.8,95.0,1948.4,1376.1644480794405,528.3326201080024,1948.4,166526136.8185168,13.5,52.29824455119823,739.0515207316483,278123.0583644114,1.0,244.6,benign,0
28.479772782325742,55493.6,9.9,93.9,19.917349853551944,19.917349853551944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,143.5,305.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1653.3,54.0,256.8,104.96951355618926,58.01317888996706,135.6,166521239.68899688,13.5,14.489197276445632,82.1859603611618,3567.2867903294746,1.0,244.6,benign,0
8.447648811340333,642796.3,8.2,114.2,32.00560462802912,32.00560462802912,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,24.6,595.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1105.4,92.3,364.6,214.175873015873,114.04745810445566,161.8,0.0051794052124023,5.5,20.60680398208101,161.28746200549855,14593.422694759383,0.9,38.5,benign,0
0.5833073616027832,2014910.0,6.0,87.6,3437.6583507412006,3437.6583507412006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,270.2,2115.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14227.0,85.6,3416.4,908.4658594123456,990.3471193804212,1196.8,166517697.8576133,13.5,42.34682370970769,1393.1743475888409,998683.8766850332,1.0,244.6,benign,0
1.676155686378479,128395.4,6.0,64.0,61.74702932625345,61.74702932625345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,102.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9485.4,1514.0,2238.0,1656.1568253968253,285.4525680120852,1803.6,0.0004521131515502,5.5,57.49602380801559,403.6908930969192,163894.60781456289,0.5,38.5,benign,0
